"sample","consensus_id","chrom_peak_id_afekta","chrom_peak_id_icl","chrom_peak_id_cembio","chrom_peak_id_hmgu","idx_afekta","idx_hmgu","idx_icl","idx_cembio","n_labs_matched","afekta_detected","hmgu_detected","icl_detected","cembio_detected"
18,222973,"CP334965","CP377811","CP124347","CP073458","CP334965","CP073458","CP377811","CP124347",4,TRUE,TRUE,TRUE,TRUE
18,223400,"CP335505","CP378088","CP124741","CP073537","CP335505","CP073537","CP378088","CP124741",4,TRUE,TRUE,TRUE,TRUE
18,223543,"CP328214","CP371040","CP121817","CP071735","CP328214","CP071735","CP371040","CP121817",4,TRUE,TRUE,TRUE,TRUE
18,223584,"CP325166","CP367012","CP120816","CP071352","CP325166","CP071352","CP367012","CP120816",4,TRUE,TRUE,TRUE,TRUE
18,223630,"CP332248","CP376270","CP123191","CP072475","CP332248","CP072475","CP376270","CP123191",4,TRUE,TRUE,TRUE,TRUE
18,223637,"CP330852","CP376269","CP122907","CP072140","CP330852","CP072140","CP376269","CP122907",4,TRUE,TRUE,TRUE,TRUE
18,223669,"CP324991","CP366932","CP120846","CP071333","CP324991","CP071333","CP366932","CP120846",4,TRUE,TRUE,TRUE,TRUE
18,223670,"CP331027","CP373046","CP122925","CP072131","CP331027","CP072131","CP373046","CP122925",4,TRUE,TRUE,TRUE,TRUE
18,223713,"CP334940","CP377831","CP124289","CP073362","CP334940","CP073362","CP377831","CP124289",4,TRUE,TRUE,TRUE,TRUE
18,223843,"CP331103","CP374633","CP122902","CP071956","CP331103","CP071956","CP374633","CP122902",4,TRUE,TRUE,TRUE,TRUE
18,223873,"CP332659","CP376287","CP123534","CP072602","CP332659","CP072602","CP376287","CP123534",4,TRUE,TRUE,TRUE,TRUE
18,223885,"CP333886","CP376284","CP123761","CP073012","CP333886","CP073012","CP376284","CP123761",4,TRUE,TRUE,TRUE,TRUE
18,223917,"CP332650","CP374964","CP123520","CP072597","CP332650","CP072597","CP374964","CP123520",4,TRUE,TRUE,TRUE,TRUE
18,223942,"CP341574","CP378989","CP127119","CP073707","CP341574","CP073707","CP378989","CP127119",4,TRUE,TRUE,TRUE,TRUE
18,224020,"CP332945","CP375308","CP123633","CP072732","CP332945","CP072732","CP375308","CP123633",4,TRUE,TRUE,TRUE,TRUE
18,224147,"CP331080","CP374752","CP122870","CP072096","CP331080","CP072096","CP374752","CP122870",4,TRUE,TRUE,TRUE,TRUE
18,224202,"CP335746","CP379002","CP127132","CP073665","CP335746","CP073665","CP379002","CP127132",4,TRUE,TRUE,TRUE,TRUE
18,224245,"CP332866","CP376292","CP123602","CP072737","CP332866","CP072737","CP376292","CP123602",4,TRUE,TRUE,TRUE,TRUE
18,224283,"CP332867","CP375309","CP123596","CP072733","CP332867","CP072733","CP375309","CP123596",4,TRUE,TRUE,TRUE,TRUE
18,224314,"CP332353","CP374642","CP123275","CP072479","CP332353","CP072479","CP374642","CP123275",4,TRUE,TRUE,TRUE,TRUE
18,224316,"CP332796","CP376295","CP123562","CP072702","CP332796","CP072702","CP376295","CP123562",4,TRUE,TRUE,TRUE,TRUE
18,224317,"CP327294","CP370179","CP121399","CP071456","CP327294","CP071456","CP370179","CP121399",4,TRUE,TRUE,TRUE,TRUE
18,224333,"CP337118","CP380048","CP125101","CP073921","CP337118","CP073921","CP380048","CP125101",4,TRUE,TRUE,TRUE,TRUE
18,224364,"CP330995","CP373007","CP122835","CP072114","CP330995","CP072114","CP373007","CP122835",4,TRUE,TRUE,TRUE,TRUE
18,224407,"CP334163","CP376306","CP123808","CP073121","CP334163","CP073121","CP376306","CP123808",4,TRUE,TRUE,TRUE,TRUE
18,224409,"CP332521","CP374646","CP123353","CP072470","CP332521","CP072470","CP374646","CP123353",4,TRUE,TRUE,TRUE,TRUE
18,224502,"CP332342","CP375002","CP123194","CP072455","CP332342","CP072455","CP375002","CP123194",4,TRUE,TRUE,TRUE,TRUE
18,224575,"CP332152","CP375368","CP123196","CP072328","CP332152","CP072328","CP375368","CP123196",4,TRUE,TRUE,TRUE,TRUE
18,224942,"CP332155","CP372974","CP123073","CP072438","CP332155","CP072438","CP372974","CP123073",4,TRUE,TRUE,TRUE,TRUE
18,224946,"CP327699","CP370182","CP121741","CP071798","CP327699","CP071798","CP370182","CP121741",4,TRUE,TRUE,TRUE,TRUE
18,224956,"CP334096","CP376435","CP123938","CP073122","CP334096","CP073122","CP376435","CP123938",4,TRUE,TRUE,TRUE,TRUE
18,224989,"CP327563","CP370183","CP121632","CP071730","CP327563","CP071730","CP370183","CP121632",4,TRUE,TRUE,TRUE,TRUE
18,224995,"CP335689","CP378245","CP124923","CP073635","CP335689","CP073635","CP378245","CP124923",4,TRUE,TRUE,TRUE,TRUE
18,225032,"CP329320","CP371901","CP122329","CP071952","CP329320","CP071952","CP371901","CP122329",4,TRUE,TRUE,TRUE,TRUE
18,225040,"CP328368","CP370185","CP121820","CP071801","CP328368","CP071801","CP370185","CP121820",4,TRUE,TRUE,TRUE,TRUE
18,225085,"CP331067","CP374670","CP122858","CP072116","CP331067","CP072116","CP374670","CP122858",4,TRUE,TRUE,TRUE,TRUE
18,225101,"CP329262","CP374667","CP122312","CP071933","CP329262","CP071933","CP374667","CP122312",4,TRUE,TRUE,TRUE,TRUE
18,225103,"CP327664","CP370186","CP121785","CP071420","CP327664","CP071420","CP370186","CP121785",4,TRUE,TRUE,TRUE,TRUE
18,225152,"CP330997","CP374672","CP122837","CP072011","CP330997","CP072011","CP374672","CP122837",4,TRUE,TRUE,TRUE,TRUE
18,225165,"CP327552","CP370187","CP121717","CP071718","CP327552","CP071718","CP370187","CP121717",4,TRUE,TRUE,TRUE,TRUE
18,225255,"CP330659","CP372945","CP122745","CP072013","CP330659","CP072013","CP372945","CP122745",4,TRUE,TRUE,TRUE,TRUE
18,225274,"CP341628","CP379025","CP127170","CP073538","CP341628","CP073538","CP379025","CP127170",4,TRUE,TRUE,TRUE,TRUE
18,225707,"CP327652","CP369920","CP121748","CP071791","CP327652","CP071791","CP369920","CP121748",4,TRUE,TRUE,TRUE,TRUE
18,225753,"CP327589","CP371249","CP121706","CP071738","CP327589","CP071738","CP371249","CP121706",4,TRUE,TRUE,TRUE,TRUE
18,225790,"CP332418","CP374697","CP123286","CP072500","CP332418","CP072500","CP374697","CP123286",4,TRUE,TRUE,TRUE,TRUE
18,225795,"CP329321","CP371780","CP122330","CP071930","CP329321","CP071930","CP371780","CP122330",4,TRUE,TRUE,TRUE,TRUE
18,225797,"CP327578","CP369909","CP121821","CP071787","CP327578","CP071787","CP369909","CP121821",4,TRUE,TRUE,TRUE,TRUE
18,226109,"CP332291","CP372925","CP123239","CP072330","CP332291","CP072330","CP372925","CP123239",4,TRUE,TRUE,TRUE,TRUE
18,226199,"CP330948","CP374709","CP122860","CP072117","CP330948","CP072117","CP374709","CP122860",4,TRUE,TRUE,TRUE,TRUE
18,226290,"CP334112","CP376465","CP123943","CP073165","CP334112","CP073165","CP376465","CP123943",4,TRUE,TRUE,TRUE,TRUE
18,226413,"CP327654","CP370197","CP121767","CP071731","CP327654","CP071731","CP370197","CP121767",4,TRUE,TRUE,TRUE,TRUE
18,226450,"CP329380","CP371909","CP122357","CP071877","CP329380","CP071877","CP371909","CP122357",4,TRUE,TRUE,TRUE,TRUE
18,226601,"CP330999","CP372982","CP122882","CP072105","CP330999","CP072105","CP372982","CP122882",4,TRUE,TRUE,TRUE,TRUE
18,226636,"CP331034","CP373016","CP122839","CP071981","CP331034","CP071981","CP373016","CP122839",4,TRUE,TRUE,TRUE,TRUE
18,226729,"CP331000","CP372170","CP122809","CP072015","CP331000","CP072015","CP372170","CP122809",4,TRUE,TRUE,TRUE,TRUE
18,226755,"CP331017","CP374723","CP122840","CP072016","CP331017","CP072016","CP374723","CP122840",4,TRUE,TRUE,TRUE,TRUE
18,226759,"CP333963","CP376360","CP123830","CP073010","CP333963","CP073010","CP376360","CP123830",4,TRUE,TRUE,TRUE,TRUE
18,226875,"CP341736","CP379064","CP127191","CP073540","CP341736","CP073540","CP379064","CP127191",4,TRUE,TRUE,TRUE,TRUE
18,226916,"CP335877","CP378356","CP124875","CP073688","CP335877","CP073688","CP378356","CP124875",4,TRUE,TRUE,TRUE,TRUE
18,227043,"CP327499","CP369806","CP121742","CP071710","CP327499","CP071710","CP369806","CP121742",4,TRUE,TRUE,TRUE,TRUE
18,227074,"CP327875","CP371712","CP121982","CP071661","CP327875","CP071661","CP371712","CP121982",4,TRUE,TRUE,TRUE,TRUE
18,227135,"CP326652","CP369287","CP121437","CP071492","CP326652","CP071492","CP369287","CP121437",4,TRUE,TRUE,TRUE,TRUE
18,227216,"CP327399","CP370201","CP121743","CP071777","CP327399","CP071777","CP370201","CP121743",4,TRUE,TRUE,TRUE,TRUE
18,227217,"CP329311","CP371796","CP122323","CP071953","CP329311","CP071953","CP371796","CP122323",4,TRUE,TRUE,TRUE,TRUE
18,227222,"CP334855","CP377875","CP124194","CP073478","CP334855","CP073478","CP377875","CP124194",4,TRUE,TRUE,TRUE,TRUE
18,227267,"CP334704","CP377877","CP124115","CP073341","CP334704","CP073341","CP377877","CP124115",4,TRUE,TRUE,TRUE,TRUE
18,227310,"CP334537","CP377333","CP124077","CP073267","CP334537","CP073267","CP377333","CP124077",4,TRUE,TRUE,TRUE,TRUE
18,227321,"CP338911","CP382178","CP125867","CP074412","CP338911","CP074412","CP382178","CP125867",4,TRUE,TRUE,TRUE,TRUE
18,227338,"CP329480","CP372347","CP122454","CP071913","CP329480","CP071913","CP372347","CP122454",4,TRUE,TRUE,TRUE,TRUE
18,227341,"CP325041","CP366948","CP120657","CP071343","CP325041","CP071343","CP366948","CP120657",4,TRUE,TRUE,TRUE,TRUE
18,227350,"CP334495","CP377281","CP124059","CP073236","CP334495","CP073236","CP377281","CP124059",4,TRUE,TRUE,TRUE,TRUE
18,227429,"CP341749","CP381681","CP127200","CP074455","CP341749","CP074455","CP381681","CP127200",4,TRUE,TRUE,TRUE,TRUE
18,227430,"CP341747","CP379081","CP127199","CP073647","CP341747","CP073647","CP379081","CP127199",4,TRUE,TRUE,TRUE,TRUE
18,227585,"CP327629","CP369807","CP121790","CP071711","CP327629","CP071711","CP369807","CP121790",4,TRUE,TRUE,TRUE,TRUE
18,227714,"CP335860","CP378323","CP124876","CP073690","CP335860","CP073690","CP378323","CP124876",4,TRUE,TRUE,TRUE,TRUE
18,227785,"CP327580","CP370654","CP121731","CP071778","CP327580","CP071778","CP370654","CP121731",4,TRUE,TRUE,TRUE,TRUE
18,227819,"CP327512","CP370906","CP121721","CP071720","CP327512","CP071720","CP370906","CP121721",4,TRUE,TRUE,TRUE,TRUE
18,227857,"CP335154","CP377879","CP124341","CP073460","CP335154","CP073460","CP377879","CP124341",4,TRUE,TRUE,TRUE,TRUE
18,227863,"CP341766","CP381698","CP127206","CP073843","CP341766","CP073843","CP381698","CP127206",4,TRUE,TRUE,TRUE,TRUE
18,227887,"CP334349","CP377222","CP124024","CP073218","CP334349","CP073218","CP377222","CP124024",4,TRUE,TRUE,TRUE,TRUE
18,227908,"CP327470","CP369722","CP121633","CP071670","CP327470","CP071670","CP369722","CP121633",4,TRUE,TRUE,TRUE,TRUE
18,227974,"CP334507","CP377378","CP124096","CP073293","CP334507","CP073293","CP377378","CP124096",4,TRUE,TRUE,TRUE,TRUE
18,227995,"CP330983","CP372366","CP122861","CP071914","CP330983","CP071914","CP372366","CP122861",4,TRUE,TRUE,TRUE,TRUE
18,228001,"CP334472","CP377297","CP124060","CP073271","CP334472","CP073271","CP377297","CP124060",4,TRUE,TRUE,TRUE,TRUE
18,228400,"CP341793","CP382756","CP127208","CP073503","CP341793","CP073503","CP382756","CP127208",4,TRUE,TRUE,TRUE,TRUE
18,228463,"CP329322","CP371758","CP122342","CP071942","CP329322","CP071942","CP371758","CP122342",4,TRUE,TRUE,TRUE,TRUE
18,228465,"CP335862","CP378319","CP124861","CP073697","CP335862","CP073697","CP378319","CP124861",4,TRUE,TRUE,TRUE,TRUE
18,228536,"CP334354","CP377203","CP124037","CP073243","CP334354","CP073243","CP377203","CP124037",4,TRUE,TRUE,TRUE,TRUE
18,228657,"CP340046","CP382151","CP126389","CP074622","CP340046","CP074622","CP382151","CP126389",4,TRUE,TRUE,TRUE,TRUE
18,228686,"CP325112","CP366965","CP120842","CP071347","CP325112","CP071347","CP366965","CP120842",4,TRUE,TRUE,TRUE,TRUE
18,228690,"CP339205","CP382119","CP126322","CP074217","CP339205","CP074217","CP382119","CP126322",4,TRUE,TRUE,TRUE,TRUE
18,228724,"CP339052","CP382105","CP126253","CP074219","CP339052","CP074219","CP382105","CP126253",4,TRUE,TRUE,TRUE,TRUE
18,228882,"CP327630","CP369913","CP121749","CP071702","CP327630","CP071702","CP369913","CP121749",4,TRUE,TRUE,TRUE,TRUE
18,228913,"CP327567","CP369867","CP121709","CP071679","CP327567","CP071679","CP369867","CP121709",4,TRUE,TRUE,TRUE,TRUE
18,228941,"CP340514","CP379102","CP127217","CP073643","CP340514","CP073643","CP379102","CP127217",4,TRUE,TRUE,TRUE,TRUE
18,228952,"CP327590","CP369837","CP121685","CP071680","CP327590","CP071680","CP369837","CP121685",4,TRUE,TRUE,TRUE,TRUE
18,229108,"CP339952","CP382283","CP125599","CP074195","CP339952","CP074195","CP382283","CP125599",4,TRUE,TRUE,TRUE,TRUE
18,229136,"CP334511","CP377169","CP124027","CP073220","CP334511","CP073220","CP377169","CP124027",4,TRUE,TRUE,TRUE,TRUE
18,229326,"CP341811","CP381744","CP127221","CP073821","CP341811","CP073821","CP381744","CP127221",4,TRUE,TRUE,TRUE,TRUE
18,229384,"CP336206","CP379107","CP124989","CP073779","CP336206","CP073779","CP379107","CP124989",4,TRUE,TRUE,TRUE,TRUE
18,229517,"CP335783","CP377544","CP124383","CP073456","CP335783","CP073456","CP377544","CP124383",4,TRUE,TRUE,TRUE,TRUE
18,229533,"CP335071","CP377883","CP124366","CP073427","CP335071","CP073427","CP377883","CP124366",4,TRUE,TRUE,TRUE,TRUE
18,229612,"CP334255","CP377392","CP124061","CP073182","CP334255","CP073182","CP377392","CP124061",4,TRUE,TRUE,TRUE,TRUE
18,229670,"CP327415","CP369776","CP121700","CP071617","CP327415","CP071617","CP369776","CP121700",4,TRUE,TRUE,TRUE,TRUE
18,229758,"CP333472","CP375780","CP123734","CP072932","CP333472","CP072932","CP375780","CP123734",4,TRUE,TRUE,TRUE,TRUE
18,229825,"CP331865","CP374169","CP123086","CP072443","CP331865","CP072443","CP374169","CP123086",4,TRUE,TRUE,TRUE,TRUE
18,229830,"CP338995","CP378132","CP127231","CP073496","CP338995","CP073496","CP378132","CP127231",4,TRUE,TRUE,TRUE,TRUE
18,230048,"CP336180","CP379425","CP124967","CP073778","CP336180","CP073778","CP379425","CP124967",4,TRUE,TRUE,TRUE,TRUE
18,230082,"CP330171","CP373949","CP123092","CP072336","CP330171","CP072336","CP373949","CP123092",4,TRUE,TRUE,TRUE,TRUE
18,230180,"CP331323","CP374054","CP122969","CP072341","CP331323","CP072341","CP374054","CP122969",4,TRUE,TRUE,TRUE,TRUE
18,230240,"CP333103","CP375791","CP123689","CP072933","CP333103","CP072933","CP375791","CP123689",4,TRUE,TRUE,TRUE,TRUE
18,230345,"CP331881","CP373951","CP123095","CP072344","CP331881","CP072344","CP373951","CP123095",4,TRUE,TRUE,TRUE,TRUE
18,230354,"CP331883","CP373952","CP123096","CP072345","CP331883","CP072345","CP373952","CP123096",4,TRUE,TRUE,TRUE,TRUE
18,230369,"CP333476","CP375782","CP123736","CP072934","CP333476","CP072934","CP375782","CP123736",4,TRUE,TRUE,TRUE,TRUE
18,230370,"CP332165","CP374100","CP123206","CP072346","CP332165","CP072346","CP374100","CP123206",4,TRUE,TRUE,TRUE,TRUE
18,230384,"CP332166","CP373953","CP123097","CP072347","CP332166","CP072347","CP373953","CP123097",4,TRUE,TRUE,TRUE,TRUE
18,230577,"CP330175","CP372667","CP122581","CP072022","CP330175","CP072022","CP372667","CP122581",4,TRUE,TRUE,TRUE,TRUE
18,230607,"CP333106","CP375517","CP123692","CP072937","CP333106","CP072937","CP375517","CP123692",4,TRUE,TRUE,TRUE,TRUE
18,230620,"CP329752","CP372621","CP122661","CP072025","CP329752","CP072025","CP372621","CP122661",4,TRUE,TRUE,TRUE,TRUE
18,230652,"CP333756","CP375760","CP123789","CP072987","CP333756","CP072987","CP375760","CP123789",4,TRUE,TRUE,TRUE,TRUE
18,230678,"CP333482","CP375690","CP123766","CP072938","CP333482","CP072938","CP375690","CP123766",4,TRUE,TRUE,TRUE,TRUE
18,230694,"CP340698","CP381779","CP127236","CP073780","CP340698","CP073780","CP381779","CP127236",4,TRUE,TRUE,TRUE,TRUE
18,230715,"CP333686","CP375745","CP123693","CP072939","CP333686","CP072939","CP375745","CP123693",4,TRUE,TRUE,TRUE,TRUE
18,230809,"CP330679","CP372915","CP122666","CP072026","CP330679","CP072026","CP372915","CP122666",4,TRUE,TRUE,TRUE,TRUE
18,230833,"CP333687","CP375820","CP123695","CP072940","CP333687","CP072940","CP375820","CP123695",4,TRUE,TRUE,TRUE,TRUE
18,230840,"CP330182","CP372916","CP122668","CP072027","CP330182","CP072027","CP372916","CP122668",4,TRUE,TRUE,TRUE,TRUE
18,231022,"CP330680","CP372847","CP122762","CP072030","CP330680","CP072030","CP372847","CP122762",4,TRUE,TRUE,TRUE,TRUE
18,231059,"CP330187","CP372670","CP122674","CP072031","CP330187","CP072031","CP372670","CP122674",4,TRUE,TRUE,TRUE,TRUE
18,231140,"CP335908","CP377893","CP126995","CP073492","CP335908","CP073492","CP377893","CP126995",4,TRUE,TRUE,TRUE,TRUE
18,231222,"CP335002","CP377897","CP124394","CP073405","CP335002","CP073405","CP377897","CP124394",4,TRUE,TRUE,TRUE,TRUE
18,231231,"CP338569","CP381794","CP125359","CP074530","CP338569","CP074530","CP381794","CP125359",4,TRUE,TRUE,TRUE,TRUE
18,231266,"CP333490","CP375925","CP123738","CP072945","CP333490","CP072945","CP375925","CP123738",4,TRUE,TRUE,TRUE,TRUE
18,231312,"CP333115","CP375708","CP123739","CP072947","CP333115","CP072947","CP375708","CP123739",4,TRUE,TRUE,TRUE,TRUE
18,231389,"CP336362","CP379241","CP125047","CP073876","CP336362","CP073876","CP379241","CP125047",4,TRUE,TRUE,TRUE,TRUE
18,231499,"CP336165","CP381810","CP126934","CP073709","CP336165","CP073709","CP381810","CP126934",4,TRUE,TRUE,TRUE,TRUE
18,231528,"CP335942","CP379149","CP126720","CP073630","CP335942","CP073630","CP379149","CP126720",4,TRUE,TRUE,TRUE,TRUE
18,231755,"CP333498","CP375555","CP123699","CP072813","CP333498","CP072813","CP375555","CP123699",4,TRUE,TRUE,TRUE,TRUE
18,231852,"CP337083","CP379151","CP126891","CP073781","CP337083","CP073781","CP379151","CP126891",4,TRUE,TRUE,TRUE,TRUE
18,232351,"CP335251","CP377937","CP124414","CP073491","CP335251","CP073491","CP377937","CP124414",4,TRUE,TRUE,TRUE,TRUE
18,232872,"CP337293","CP379511","CP125377","CP074018","CP337293","CP074018","CP379511","CP125377",4,TRUE,TRUE,TRUE,TRUE
18,232999,"CP333701","CP375185","CP123742","CP072964","CP333701","CP072964","CP375185","CP123742",4,TRUE,TRUE,TRUE,TRUE
18,233224,"CP336041","CP378388","CP124925","CP073748","CP336041","CP073748","CP378388","CP124925",4,TRUE,TRUE,TRUE,TRUE
18,234078,"CP328244","CP371033","CP121855","CP071716","CP328244","CP071716","CP371033","CP121855",4,TRUE,TRUE,TRUE,TRUE
18,234220,"CP326472","CP369292","CP121515","CP071517","CP326472","CP071517","CP369292","CP121515",4,TRUE,TRUE,TRUE,TRUE
18,234349,"CP326688","CP367574","CP121519","CP071520","CP326688","CP071520","CP367574","CP121519",4,TRUE,TRUE,TRUE,TRUE
18,234360,"CP326689","CP369554","CP121457","CP071521","CP326689","CP071521","CP369554","CP121457",4,TRUE,TRUE,TRUE,TRUE
18,234385,"CP326692","CP369480","CP121521","CP071523","CP326692","CP071523","CP369480","CP121521",4,TRUE,TRUE,TRUE,TRUE
18,234468,"CP331918","CP373864","CP123115","CP072378","CP331918","CP072378","CP373864","CP123115",4,TRUE,TRUE,TRUE,TRUE
18,234619,"CP331367","CP374110","CP123117","CP072380","CP331367","CP072380","CP374110","CP123117",4,TRUE,TRUE,TRUE,TRUE
18,234622,"CP327072","CP369557","CP121460","CP071529","CP327072","CP071529","CP369557","CP121460",4,TRUE,TRUE,TRUE,TRUE
18,234774,"CP331384","CP374073","CP123125","CP072385","CP331384","CP072385","CP374073","CP123125",4,TRUE,TRUE,TRUE,TRUE
18,234855,"CP331389","CP372632","CP122982","CP072389","CP331389","CP072389","CP372632","CP122982",4,TRUE,TRUE,TRUE,TRUE
18,234962,"CP330883","CP372851","CP122766","CP072040","CP330883","CP072040","CP372851","CP122766",4,TRUE,TRUE,TRUE,TRUE
18,235189,"CP330333","CP372813","CP123132","CP072398","CP330333","CP072398","CP372813","CP123132",4,TRUE,TRUE,TRUE,TRUE
18,235224,"CP330334","CP373881","CP123134","CP072399","CP330334","CP072399","CP373881","CP123134",4,TRUE,TRUE,TRUE,TRUE
18,235349,"CP330336","CP372885","CP122845","CP072046","CP330336","CP072046","CP372885","CP122845",4,TRUE,TRUE,TRUE,TRUE
18,235516,"CP330348","CP372818","CP122689","CP072049","CP330348","CP072049","CP372818","CP122689",4,TRUE,TRUE,TRUE,TRUE
18,235530,"CP332891","CP375215","CP123590","CP072715","CP332891","CP072715","CP375215","CP123590",4,TRUE,TRUE,TRUE,TRUE
18,235757,"CP330745","CP372888","CP122774","CP072053","CP330745","CP072053","CP372888","CP122774",4,TRUE,TRUE,TRUE,TRUE
18,235912,"CP330889","CP372692","CP122782","CP072056","CP330889","CP072056","CP372692","CP122782",4,TRUE,TRUE,TRUE,TRUE
18,236034,"CP330753","CP372768","CP122784","CP072057","CP330753","CP072057","CP372768","CP122784",4,TRUE,TRUE,TRUE,TRUE
18,236050,"CP331021","CP372101","CP122785","CP072058","CP331021","CP072058","CP372101","CP122785",4,TRUE,TRUE,TRUE,TRUE
18,236067,"CP330893","CP372769","CP122786","CP072059","CP330893","CP072059","CP372769","CP122786",4,TRUE,TRUE,TRUE,TRUE
18,236194,"CP330389","CP372860","CP122699","CP072061","CP330389","CP072061","CP372860","CP122699",4,TRUE,TRUE,TRUE,TRUE
18,236389,"CP333558","CP375618","CP123705","CP072966","CP333558","CP072966","CP375618","CP123705",4,TRUE,TRUE,TRUE,TRUE
18,236397,"CP330404","CP372774","CP122700","CP072065","CP330404","CP072065","CP372774","CP122700",4,TRUE,TRUE,TRUE,TRUE
18,236412,"CP329871","CP372775","CP122788","CP072066","CP329871","CP072066","CP372775","CP122788",4,TRUE,TRUE,TRUE,TRUE
18,237524,"CP333568","CP375505","CP123706","CP072871","CP333568","CP072871","CP375505","CP123706",4,TRUE,TRUE,TRUE,TRUE
18,237913,"CP331469","CP373897","CP123155","CP072404","CP331469","CP072404","CP373897","CP123155",4,TRUE,TRUE,TRUE,TRUE
18,237940,"CP326717","CP369022","CP121530","CP071630","CP326717","CP071630","CP369022","CP121530",4,TRUE,TRUE,TRUE,TRUE
18,238344,"CP327483","CP369666","CP121609","CP071632","CP327483","CP071632","CP369666","CP121609",4,TRUE,TRUE,TRUE,TRUE
