"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection"
"1.3","cembio","neg","D-glucopyranose 6-phosphate","[M - H]-","own",4328021.58010066,32.454,40163.58203125,45.36100000002,39.9642687290354,6286.92431640625,847.673654296875,5,"own","detected"
"1.3","cembio","neg","L-arginine","[M - H]-","own",673549.444037218,21.46999999998,2031.69250488281,43.36399999998,29.4693427438065,269.880081176758,59.784584916687,3,"own","detected"
"1.3","cembio","neg","L-dopa","[M - H]-","consensus",399052.704991797,2.496,84138.5703125,28.38499999998,1776.82774190521,252.43278503418,47.2111817871094,5,"consensus","detected"
"1.3","cembio","neg","L-ornithine","[M - H]-","own",183537.710772144,15.97699999998,807.939514160156,34.37599999998,9.93373947047361,254.461196899414,55.7170156219482,5,"own","detected"
"1.3","cembio","neg","N(2)-acetyl-L-lysine","[M - H]-","own",1424182.46859266,2.49700000002001,216311.140625,26.388,2516.67214000154,299.710266113281,85.8321697631836,5,"consensus","detected"
"1.3","cembio","neg","N-acetyl-L-glutamic acid","[M - H]-","own",NA,NA,NA,83.80600000002,2.08905206339691,338.252700805664,520.989822006227,5,"own","below_detection"
"1.3","cembio","neg","N-acetyl-beta-neuraminic acid","[M - H]-","own",3256674.69974116,0.998999999999999,1620730,25.389,10200.9032145933,404.514343261719,158.841374295044,4,"own","detected"
"1.3","cembio","neg","N-carbamoylaspartic acid","[M - H]-","own",3688758.44840822,28.45999999998,4394.1259765625,45.36100000002,49.0343744351244,503.264526367188,79.3496704101562,5,"own","detected"
"1.3","cembio","neg","UDP","[M - H]-","own",169863.096207555,39.94400000004,5089.037109375,54.84700000002,11.3347750143561,1923.7783203125,279.252017358398,5,"own","detected"
"1.3","cembio","neg","UDP-alpha-D-glucose","[M - H]-","own",5938682.77896216,26.96200000002,83106.9375,44.36200000002,68.1063012572082,5273.126953125,1142.82833027344,5,"own","detected"
"1.3","cembio","neg","guanosine","[M - H]-","own",NA,NA,NA,78.31399999998,0.888880139940147,408.815979003906,652.592665863037,5,"own","below_detection"
"1.3","cembio","neg","isocitric acid","[M - H]-","own",10730782.5567512,25.96300000002,22161.654296875,43.863,36.9948273436462,3099.171875,515.274263745117,5,"own","detected"
"1.4","cembio","neg","2'-deoxyadenosine 5'-monophosphate","[M - H]-","own",1052402.01668457,20.47099999998,5893.7109375,40.03900000002,53.7334324825928,409.164688110352,102.069530941772,5,"own","detected"
"1.4","cembio","neg","2'-deoxyguanosine 5'-monophosphate","[M - H]-","own",3031947.6223516,43.93699999998,10456.0947265625,55.51699999998,19.4557251694445,2431.59814453125,412.449112646484,5,"own","detected"
"1.4","cembio","neg","D-arabinitol","[M - H]-","own",651816.210185729,14.47999999998,5062.95166015625,35.54500000002,72.028935755805,342.961547851562,65.5290830383301,5,"own","detected"
"1.4","cembio","neg","D-lysine","[M - H]-","own",NA,NA,NA,53.02099999998,0.441763628073366,298.155914306641,409.218046569824,5,"own","below_detection"
"1.4","cembio","neg","L-homoarginine","[M - H]-","own",451078.78244509,21.969,1549.48706054688,34.54699999998,35.7372984573312,243.91178894043,36.5325675964355,5,"own","detected"
"1.4","cembio","neg","N(2)-phenylacetyl-L-glutamine","[M - H]-","own",19221231.0335342,6.99000000000001,353083.53125,179.84200000002,1901.83417586584,806.165252685547,185.230326843262,5,"own","detected"
"1.4","cembio","neg","N-acetyl-L-serine","[M - H]-","own",3375043.75432262,29.95700000004,1274.3056640625,53.02099999998,25.4435372085766,262.354583740234,39.7724212646484,5,"own","detected"
"1.4","cembio","neg","N-benzoylglycine","[M - H]-","own",9702389.91616059,1.99699999997998,3040397,168.35800000002,18963.4739992894,365.609878540039,160.309835119629,5,"own","detected"
"1.4","cembio","neg","O-phospho-L-serine","[M - H]-","own",1906091.26438271,45.93500000004,12281.5107421875,57.51400000002,15.2545567454053,3246.69970703125,592.269653320312,5,"own","detected"
"1.4","cembio","neg","O-phosphoethanolamine","[M - H]-","own",1680323.76752061,4.99300000002,69729.5859375,27.55699999998,223.884709410067,1198.20684814453,306.101203918457,5,"own","detected"
"1.4","cembio","neg","UDP-alpha-D-glucose","[M - H]-","own",6312941.98464273,20.97,131664.78125,39.04000000002,86.6387882245742,5519.26391601562,1455.99355576172,5,"own","detected"
"1.4","cembio","neg","citric acid","[M - H]-","own",12504722.7632631,5.49199999998,1171555.125,31.551,991.620455495756,6800.76416015625,1174.59694824219,5,"own","detected"
"1.4","cembio","neg","creatine","[M - H]-","own",112134.096687699,4.49300000004,6660.90771484375,27.55699999998,133.162965664997,238.346694946289,48.2308349609375,5,"own","detected"
"1.4","cembio","neg","glutathione disulfide","[M - H]-","own",570192.325878351,33.45199999998,3830.27563476562,54.01900000002,18.619469575242,641.0263671875,171.285720825195,5,"own","detected"
"1.4","cembio","neg","uridine","[M - H]-","own",2565711.40628815,54.92199999996,1191.64929199219,59.01199999998,8.47754100447197,284.78125,106.97300567627,5,"own","detected"
"1.5","cembio","neg","3-amino-L-alanine","[M - H]-","own",NA,NA,NA,24.68800000002,4.40871410630225,817.205139160156,786.475502490234,3,"own","below_detection"
"1.5","cembio","neg","D-arginine","[M - H]-","own",623271.299743224,24.46600000002,1532.13269042969,39.66700000002,47.8412694141008,243.657608032227,26.9322929382324,5,"own","detected"
"1.5","cembio","neg","L-alanine","[M - H]-","own",3010104.02027374,9.98499999996,171299.734375,38.66800000002,2470.47347758141,274.288497924805,69.2278008361816,5,"own","detected"
"1.5","cembio","neg","L-aspartic acid","[M - H]-","own",871469.50408434,1.497,413713.21875,24.68800000002,14277.601562432,254.623291015625,28.9585469696045,4,"own","detected"
"1.5","cembio","neg","L-glutamic acid","[M - H]-","own",876377.922208362,9.48699999996,4993.80517578125,32.6769980469,107.764050598236,262.042846679688,43.9085418823242,5,"own","detected"
"1.5","cembio","neg","L-glutamine","[M - H]-","consensus",1086406.50228201,0.499000000020001,545452.25,24.189,9341.28040802835,313.292022705078,58.3580552307129,4,"consensus","detected"
"1.5","cembio","neg","L-serine","[M - H]-","own",866063.293226624,18.97300000002,2622.322265625,34.17400000002,71.0858976088133,357.644622802734,31.8583251953125,5,"own","detected"
"1.5","cembio","neg","N-acetyl-L-alanine","[M - H]-","own",20582033.2553333,8.48799999996,4221846.5,29.68099999998,16261.5959612593,1078.625,259.554344177246,4,"own","detected"
"1.5","cembio","neg","N-acetyl-L-tyrosine","[M - H]-","consensus",9369501.50113635,2.99599999998,1615162.625,143.52,14148.8915850942,369.171722412109,114.128618737793,5,"consensus","detected"
"1.5","cembio","neg","alpha-D-glucose 1-phosphate","[M - H]-","consensus",3567718.06262032,3.495,530176,26.18599999998,403.019549041953,6399.14794921875,1299.63137841797,5,"consensus","detected"
"1.5","cembio","neg","cysteic acid","[M - H]-","consensus",2684046.85743688,1.99699999998,1019709.125,25.18699999998,16651.201157241,327.600555419922,61.2196990966797,5,"consensus","detected"
"1.5","cembio","neg","cytidine","[M - H]-","own",483598.600233737,1.998,153949.03125,26.685,4030.41749573566,247.342811584473,38.1354260696411,5,"own","detected"
"1.5","cembio","neg","sn-glycerol 3-phosphate","[M - H]-","own",2959100.19616199,38.44599999996,15464.0009765625,48.654,10.5611282466517,2638.84252929688,1214.37389526367,5,"own","detected"
"1.6","cembio","neg","(6S)-5-formyltetrahydrofolic acid","[M - H]-","own",4977203.61752414,3.99499999998,831784.25,169.93999999998,5629.50744358997,542.763031005859,147.657942599487,5,"own","detected"
"1.6","cembio","neg","3-chloro-L-tyrosine","[M - H]-","own",3284651.39226253,28.959,376873.5,57.59800000002,3826.45170628823,340.537811279297,98.4026432556152,5,"own","detected"
"1.6","cembio","neg","D-serine","[M - H]-","own",1866364.60528476,12.98200000002,6442.64208984375,33.63199999998,80.4901902875223,285.026214599609,76.501445123291,5,"own","detected"
"1.6","cembio","neg","L-arabinitol","[M - H]-","own",1343638.76937087,5.991,57385.34765625,29.139,813.753250090878,293.678771972656,70.1584526733398,5,"own","detected"
"1.6","cembio","neg","L-histidine","[M - H]-","own",3886010.35129271,32.45500000002,1889.015625,42.12,26.2104765532959,266.984756469727,61.8848293441772,5,"own","detected"
"1.6","cembio","neg","L-methionine S-oxide","[M - H]-","own",491177.237378359,30.957,520.291320800781,52.605,6.2391260466858,235.279815673828,45.6813186645508,5,"own","detected"
"1.6","cembio","neg","L-threonine","[M - H]-","own",2880037.14753358,8.4879980469,23417.115234375,31.13599999998,416.8932447098,263.843414306641,55.5376516983032,5,"own","detected"
"1.6","cembio","neg","N(alpha)-acetyl-L-arginine","[M - H]-","own",4535877.1685151,13.98,8846.2294921875,37.12699999998,96.32157884293,314.378936767578,88.576730758667,5,"own","detected"
"2.1","cembio","neg","2'-deoxyguanosine","[M - H]-","own",2352668.5553498,9.98599999998001,408199.15625,37.98400000002,592.871766433916,931.60693359375,686.940367840576,4,"own","detected"
"2.1","cembio","neg","2,4-dihydroxypyrimidine-5-carboxylic acid","[M - H]-","own",16749452.8356013,13.98,64026.34375,40.97899999998,84.021267083092,1609.55926513672,742.868878936768,5,"own","detected"
"2.1","cembio","neg","3-hydroxybenzyl alcohol","[M - H]-","own",143699.025770778,3.99500000003999,29104.962890625,108.88399999998,928.027096373306,242.093307495117,31.1013220367432,5,"consensus","detected"
"2.1","cembio","neg","5,6-dihydroxyindole","[M - H]-","consensus",NA,NA,NA,115.374,3.29129866968603,259.378677368164,55.5969570556641,5,"consensus","below_detection"
"2.1","cembio","neg","5-aminoimidazole-4-carboxamide","[M - H]-","own",1511123.92933803,1.49800000002,637060.5625,24.50299999998,2648.96539106259,646.101837158203,240.250198364258,4,"own","detected"
"2.1","cembio","neg","5-methyl-2'-deoxycytidine","[M - H]-","own",425688.997664297,6.99,14501.70703125,31.992,415.708615614478,230.083503723145,34.3308341262817,5,"consensus","detected"
"2.1","cembio","neg","9H-xanthine","[M - H]-","own",NA,NA,NA,79.92400000002,-0.730530747613368,2149.02697753906,2413.90015335083,5,"own","below_detection"
"2.1","cembio","neg","Gly-Phe","[M - H]-","own",7539599.73947159,9.48700000002,438409.34375,103.39099999998,3533.91511181953,554.034088134766,123.900913238525,5,"own","detected"
"2.1","cembio","neg","L-leucine","[M - H]-","own",NA,NA,NA,63.44800000002,-0.0301055697091861,411.62092590332,3704.60523338318,5,"own","below_detection"
"2.1","cembio","neg","L-phenylalanine","[M - H]-","own",NA,NA,NA,86.91499999998,0.0961238510953951,474.104370117188,18006.0555381775,5,"own","below_detection"
"2.1","cembio","neg","dopamine","[M - H]-","own",1790430.55450689,11.98300000002,10461.765625,36.486,195.440325004013,355.109497070312,51.7122355773926,5,"own","detected"
"2.1","cembio","neg","ethylmalonic acid","[M - H]-","own",NA,NA,NA,128.8549921875,3.62101109113519,837.748168945312,280.760723931885,5,"own","below_detection"
"2.1","cembio","neg","keto-phenylpyruvic acid","[M - H]-","own",772443.502226817,7.48899999996001,86686.3671875,181.281,299.6543736757,856.820251464844,286.428480529785,5,"own","detected"
"2.1","cembio","neg","methylmalonic acid","[M - H]-","own",11595703.7492539,63.91000000002,5209.8125,99.89599999998,11.6060800246552,826.092651367188,377.708911132812,5,"own","detected"
"2.1","cembio","neg","pyridoxamine","[M - H]-","consensus",211042.098261131,0.999000000000002,119216.8046875,23.00500000002,7135.17495155581,265.408233642578,16.6711254119873,4,"consensus","detected"
"2.1","cembio","neg","vanillylmandelic acid","[M - H]-","own",17953718.16502,23.967,20895.56640625,62.44900000002,64.3246760482768,934.867095947266,310.311695861816,5,"own","detected"
"2.10","cembio","neg","(5-hydroxyindol-3-yl)acetic acid","[M - H]-","own",8258872.52999064,1.99799999999999,2447905.75,166.77700000002,16212.5156118322,611.230102539062,150.950942993164,5,"own","detected"
"2.10","cembio","neg","(S)-2-hydroxy-4-methylpentanoic acid","[M - H]-","own",35663920.539921,35.45000000004,23370.759765625,202.72600000002,11.055604819847,1601.9013671875,1969.03369405518,5,"own","detected"
"2.10","cembio","neg","2-hydroxy-2-methylbutyric acid","[M - H]-","own",NA,NA,NA,207.71899999998,3.75813332699056,3061.57775878906,674.621295166016,5,"consensus","below_detection"
"2.10","cembio","neg","4-hydroxy-L-proline","[M - H]-","own",1492837.41111991,20.472,6087.7177734375,37.45999999998,71.9086507401599,337.990234375,79.958773803711,5,"own","detected"
"2.10","cembio","neg","7,9-dihydro-1H-purine-2,6,8(3H)-trione","[M - H]-","own",5826536.38272289,14.979,23933.65625,38.45800000002,54.2201403932364,1122.70776367188,420.709874981689,5,"own","detected"
"2.10","cembio","neg","L-pipecolic acid","[M - H]-","own",54712.4325168694,0.998999999999999,19477.51171875,26.475,235.399191395472,285.944747924805,81.5277523132324,4,"consensus","detected"
"2.10","cembio","neg","N-isovalerylglycine","[M - H]-","own",51142092.851257,40.443,20112.80078125,138.31699999998,27.016784602301,1426.61596679688,691.65095289917,5,"own","detected"
"2.10","cembio","neg","alpha-D-glucuronic acid","[M - H]-","own",757221.580860893,0.999000000000002,374871.5625,25.47700000002,8654.45274008656,355.825012207031,43.2743408203125,5,"own","detected"
"2.10","cembio","neg","trans-urocanic acid","[M - H]-","own",1811540.59278161,43.43799999996,1614.97131347656,67.917,6.88539474071878,398.089080810547,176.733837127685,5,"own","detected"
"2.10","cembio","neg","uracil","[M - H]-","own",1869623.41720992,2.496,565328.5625,28.97200000002,4233.549946598,533.232574462891,133.409393310547,5,"own","detected"
"2.2","cembio","neg","2-oxobutanoic acid","[M - H]-","own",1704.43481804386,NA,2613.3896484375,128.24299999998,6.99916869409864,869.573425292969,249.14619140625,3,"own","detected"
"2.2","cembio","neg","3,3',5-triiodo-L-thyronine","[M - H]-","own",3176971.35210376,1.49800000002,1199298.125,297.00499999998,11218.4548889971,389.003051757812,106.869362475586,5,"own","detected"
"2.2","cembio","neg","3-iodo-L-tyrosine","[M - H]-","own",3048025.07420641,40.94300781252,1611.82348632812,125.247,15.7862058098211,323.070404052734,81.6379247680664,5,"own","detected"
"2.2","cembio","neg","5-methoxysalicylic acid","[M - H]-","own",29818718.1202464,1.99700000004,10231565,256.562015625,4777.1367359115,5591.36669921875,2140.60727138672,5,"own","detected"
"2.2","cembio","neg","5-oxo-L-proline","[M - H]-","own",19511608.3974877,12.48199999998,54411.63671875,39.86800000002,154.742515705254,798.266052246094,346.468263244629,5,"own","detected"
"2.2","cembio","neg","D-glucono-1,5-lactone","[M - H]-","own",338542.09676389,22.96699999998,1067.95324707031,45.85900000002,17.6578974992367,319.606628417969,42.3802787780762,5,"consensus","detected"
"2.2","cembio","neg","L-methionine","[M - H]-","own",1040780.3472154,13.98,4632.31591796875,36.87199999998,105.175143881257,247.266387939453,41.6928312927246,5,"own","detected"
"2.2","cembio","neg","N-acetyl-L-phenylalanine","[M - H]-","own",28763778.8011248,15.97700000004,68645.46875,232.596,250.598590943517,869.586975097656,270.45595715332,5,"own","detected"
"2.2","cembio","neg","N-acetyl-L-proline","[M - H]-","own",8462034.67361305,55.422,2360.33544921875,85.803,14.6216305837149,389.112030029297,134.815567108154,5,"own","detected"
"2.2","cembio","neg","alloxanthine","[M - H]-","own",15141752.7862578,11.484,111828.1953125,38.86900000002,500.628724805668,811.349731445312,221.754845617676,5,"own","detected"
"2.2","cembio","neg","biotin","[M - H]-","own",15452809.3244185,2.49600000000001,4596728.5,194.14999999998,8870.98207428749,710.661926269531,518.095719232178,4,"own","detected"
"2.2","cembio","neg","glutaric acid","[M - H]-","own",14715125.0701584,28.959,55948.5546875,66.33,294.887605567891,490.557373046875,188.064863586426,5,"own","detected"
"2.2","cembio","neg","homovanillic acid","[M - H]-","own",NA,NA,NA,177.67300000002,-0.645129140759691,692.959320068359,313.568497393799,5,"own","below_detection"
"2.2","cembio","neg","kynurenic acid","[M - H]-","own",12454762.0241534,2.49600000000004,2841055.75,156.70300000002,12132.47281764,1464.70477294922,234.048828125,5,"own","detected"
"2.2","cembio","neg","trans-3-coumaric acid","[M - H]-","own",25638998.4683286,1.49799999995997,10436006,232.596,16416.9766092544,2178.5615234375,635.551093652344,5,"own","detected"
"2.3","cembio","neg","(R)-adrenaline","[M - H]-","own",1414825.86138832,1.49799999996,569048.9375,25.97299999998,5636.17586692238,394.331481933594,100.893694491577,4,"own","detected"
